threat_id,src_city,dst_city,src_state,dst_state,src_country,dst_country,src_longitude,dst_longitude,src_latitude,dst_latitude,atk_time,atk_type,atk_name
168,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
169,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
170,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
171,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
172,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
173,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
174,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
175,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
176,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
177,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
178,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
179,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
180,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
181,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
182,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
183,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
184,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
185,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
186,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
187,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
188,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
189,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
190,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
191,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
192,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
193,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
194,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
195,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
196,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
197,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
198,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
199,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
200,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
201,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
202,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
203,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
204,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
205,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
206,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
207,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
208,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
209,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
210,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
211,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
212,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
213,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
214,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
215,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
216,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
217,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
218,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
219,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
220,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
221,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
222,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
223,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
224,UNKNOWN,Hadera,UNKNOWN,HA,China,Israel,113.7266,34.9196,34.7725,32.4364,1544415299,UNKNOWN,Trojan.WIN32.XMRig.A
225,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
226,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
227,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
228,Scottsdale,Colombo,AZ,1,United States,Sri Lanka,-111.8867,79.8478,33.6013,6.9319,1544415301,UNKNOWN,Madangel.TC.a
229,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
230,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
231,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
232,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
233,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
234,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
235,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
236,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
237,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
238,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
239,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
240,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
241,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
242,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
243,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
244,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
245,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
246,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
247,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
248,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
249,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
250,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
251,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
252,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
253,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
254,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
255,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
256,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
257,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
258,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
259,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
260,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
261,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
262,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
263,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
264,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
265,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
266,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
267,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
268,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
269,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
270,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
271,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
272,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
273,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
274,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
275,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
276,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
277,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
278,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
279,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
280,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
281,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
282,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
283,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
284,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
285,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
286,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
287,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
288,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
289,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
290,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
291,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
292,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
293,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
294,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
295,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
296,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
297,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
298,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
299,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
300,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
301,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
302,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
303,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
304,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
305,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
306,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
307,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
308,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
309,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
310,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
311,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
312,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
313,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
314,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
315,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
316,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
317,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
318,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
319,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
320,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
321,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
322,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
323,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
324,Seoul,Bangkok,11,10,"Korea, Republic of",Thailand,126.9783,100.65,37.5985,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
325,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
326,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
327,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
328,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
329,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
330,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
331,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
332,Miami,Bangkok,FL,10,United States,Thailand,-80.3889,100.65,25.9098,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
333,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
334,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
335,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
336,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
