GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
62218,119807091,575892,46.258,0.222,38.522194,-89.473978
62219,1569623,0,0.606,0.,38.605786,-89.431899
62220,75820105,1105726,29.274,0.427,38.478277,-89.998032
62221,88950736,751860,34.344,0.29,38.512146,-89.905388
62223,65610901,442766,25.333,0.171,38.535923,-90.059477
62225,18351273,79689,7.085,0.031,38.542974,-89.852127
62226,36095997,656149,13.937,0.253,38.535162,-89.999556
62230,129163319,96441,49.87,0.037,38.635005,-89.530995
62231,492011608,2352798,189.967,0.908,38.612258,-89.319337
62232,34102501,304627,13.167,0.118,38.63248,-90.00239
62233,169006276,777820,65.254,0.3,37.942252,-89.788551
62234,95069564,2564616,36.707,0.99,38.683215,-89.982058
62236,141385079,7583935,54.589,2.928,38.436589,-90.216459
62237,249632007,1328312,96.383,0.513,38.186721,-89.56847
62238,110405941,1697617,42.628,0.655,38.034013,-89.542673
62239,20426810,113225,7.887,0.044,38.535176,-90.161471
62240,42030015,2694037,16.228,1.04,38.501857,-90.176557
62241,94923626,4236663,36.65,1.636,38.011185,-89.893884
62242,142714697,3032215,55.102,1.171,38.112957,-89.948834
62243,136293783,5177104,52.623,1.999,38.419053,-89.8894
62244,129288123,3038322,49.918,1.173,38.195693,-90.198775
62245,55502086,733186,21.429,0.283,38.545339,-89.562816
62246,369930654,3361013,142.831,1.298,38.890366,-89.427577
62248,460719,0,0.178,0.,38.30306,-89.9964
62249,220831957,4224794,85.264,1.631,38.755322,-89.667366
62250,984987,0,0.38,0.,38.540795,-89.26611
62253,87218471,7352445,33.675,2.839,38.777731,-89.300082
62254,98067368,1250716,37.864,0.483,38.609368,-89.822871
62255,65442457,1359052,25.267,0.525,38.313204,-89.783121
62257,190771821,2732539,73.657,1.055,38.284874,-89.728709
62258,190374142,2336283,73.504,0.902,38.460897,-89.782081
62260,122928786,3196501,47.463,1.234,38.460653,-90.1007
62261,74558187,7599873,28.787,2.934,37.998023,-90.001708
62262,174239474,65876,67.274,0.025,38.939792,-89.29323
62263,377380113,2052509,145.707,0.792,38.326439,-89.410588
62264,169537146,10556406,65.459,4.076,38.315762,-89.900151
62265,100397589,455764,38.764,0.176,38.499764,-89.673407
62266,2937471,0,1.134,0.,38.486685,-89.677069
62268,135208996,26519,52.204,0.01,38.276295,-89.539572
62269,69963437,750481,27.013,0.29,38.600006,-89.915402
62271,150160163,420945,57.977,0.163,38.450121,-89.51914
62272,98159245,1506472,37.899,0.582,37.991857,-89.596983
62273,3481638,0,1.344,0.,38.786846,-89.583781
62274,361576858,3610098,139.606,1.394,38.10003,-89.413973
62275,263589757,452879,101.773,0.175,38.809868,-89.551148
62277,165448454,6431976,63.88,2.483,38.096972,-90.112198
62278,265198190,3349671,102.394,1.293,38.207527,-89.992598
62279,344845,3499,0.133,0.001,38.150897,-90.135745
62280,136455308,3017818,52.686,1.165,37.846636,-89.647988
62281,87605068,585522,33.825,0.226,38.706879,-89.779353
62282,2638905,544,1.019,0.,38.363067,-89.718104
62284,72387077,203854,27.949,0.079,38.881265,-89.313988
62285,42374924,1082544,16.361,0.418,38.392279,-90.008393
62286,280148819,4507411,108.166,1.74,38.11859,-89.715824
62288,98316929,148461,37.96,0.057,37.988592,-89.687262
62289,534706,0,0.206,0.,38.596906,-89.751472
62292,3795054,30512,1.465,0.012,38.211462,-89.677286
62293,154017470,359551,59.466,0.139,38.619458,-89.697257
62294,79809446,1280659,30.815,0.494,38.70256,-89.867485
62295,176098306,17080256,67.992,6.595,38.283878,-90.323662
62297,61893093,561821,23.897,0.217,38.052121,-89.806332
62298,373539159,3733710,144.224,1.442,38.310793,-90.159394
62301,29320140,1396437,11.321,0.539,39.931138,-91.385695
62305,358250610,20970086,138.321,8.097,39.928192,-91.343933
62311,132146715,163845,51.022,0.063,40.209847,-90.930892
62312,238507517,152278,92.088,0.059,39.70729,-91.024194
62313,109584219,179347,42.311,0.069,40.317726,-91.228289
62314,180968387,50181,69.872,0.019,39.767988,-90.891698
62316,106624090,36116,41.168,0.014,40.235474,-91.053025
62319,105079890,0,40.572,0.,40.152482,-90.731284
62320,225483745,383505,87.06,0.148,40.030414,-91.082928
62321,433919607,538214,167.537,0.208,40.409716,-91.095432
62323,107863308,1397619,41.646,0.54,39.797568,-90.687395
62324,228761340,668293,88.325,0.258,39.998277,-90.966328
62325,40714335,82935,15.72,0.032,40.045624,-91.162046
62326,196757497,462749,75.968,0.179,40.416736,-90.809095
62330,209369618,6006392,80.838,2.319,40.571437,-91.125784
62334,5796727,4523,2.238,0.002,40.388846,-91.233644
62336,153002,0,0.059,0.,40.468065,-91.171385
62338,94965031,205766,36.666,0.079,39.987974,-91.238047
62339,84590918,33647,32.661,0.013,40.128504,-91.0381
62340,235935271,2300977,91.095,0.888,39.73477,-90.728245
62341,120321014,8765692,46.456,3.384,40.426611,-91.295738
62343,196463869,13046122,75.855,5.037,39.696603,-91.245013
62344,92668767,0,35.78,0.,40.168894,-90.831101
62345,55941726,14318,21.599,0.006,39.704319,-91.127325
62346,87705443,58397,33.863,0.023,40.150624,-90.951257
62347,310829190,265931,120.012,0.103,39.870093,-91.088955
62348,4671353,0,1.804,0.,40.187555,-91.367327
62349,114842241,463129,44.341,0.179,40.170546,-91.191859
62351,192017491,731327,74.138,0.282,40.113608,-91.268867
62352,978774,0,0.378,0.,39.564547,-90.650116
62353,485181837,426662,187.33,0.165,39.967967,-90.756345
62354,95028354,20489239,36.691,7.911,40.528412,-91.345937
62355,211682292,8528715,81.731,3.293,39.412245,-90.778624
62356,150881354,4601936,58.256,1.777,39.58968,-91.076672
62357,51914430,26388,20.044,0.01,39.68582,-90.867067
62358,111647002,2905758,43.107,1.122,40.587585,-91.25347
62359,10360073,7921,4.,0.003,40.033138,-91.201056
62360,92627340,0,35.764,0.,39.816263,-91.263432
62361,155866827,1682372,60.181,0.65,39.480283,-90.645467
62362,982409,0,0.379,0.,39.782328,-90.747127
62363,409308635,4744825,158.035,1.832,39.590496,-90.769665
62365,72664335,50492,28.056,0.019,39.796408,-91.165114
62366,184462378,12540953,71.221,4.842,39.472086,-90.901821
62367,295810293,20505,114.213,0.008,40.299312,-90.874264
62370,163119068,8908283,62.981,3.44,39.517293,-91.007228
62373,93070535,363221,35.935,0.14,40.241879,-91.339323
62374,59524269,0,22.982,0.,40.408922,-90.912041
62375,116184769,45384,44.859,0.018,40.006342,-90.86852
62376,195443695,10146181,75.461,3.917,40.120548,-91.434891
62378,173703099,3667264,67.067,1.416,39.905859,-90.634784
62379,247260386,21875757,95.468,8.446,40.283497,-91.403355
62380,109909371,385236,42.436,0.149,40.23823,-91.190901
62401,269775363,2394130,104.161,0.924,39.118715,-88.562384
62410,97203088,1968790,37.53,0.76,38.5388,-87.733213
62411,222923812,370331,86.071,0.143,39.071264,-88.733651
62413,81302962,87880,31.391,0.034,39.138821,-87.837837
62414,191322544,102244,73.87,0.039,39.174413,-88.826356
62417,93659815,65854,36.162,0.025,38.70724,-87.766552
62418,238923858,274442,92.249,0.106,39.022272,-88.973758
62419,59846072,20591,23.107,0.008,38.610736,-87.989672
62420,318695913,483902,123.049,0.187,39.287033,-87.998545
62421,137208643,0,52.977,0.,38.753555,-87.943529
62422,103436738,0,39.937,0.,39.238805,-88.883232
62423,59963821,42605,23.152,0.016,39.462687,-87.57989
62424,223420922,93524,86.263,0.036,38.991159,-88.420192
62425,108262053,148474,41.8,0.057,38.830094,-88.092198
62426,122795346,258645,47.412,0.1,38.892322,-88.664029
62427,230029860,983384,88.815,0.38,38.873127,-87.649864
62428,248599178,299164,95.985,0.116,39.262654,-88.136713
62431,142505647,35462,55.022,0.014,39.22817,-88.988744
62432,103050058,0,39.788,0.,39.135471,-88.139833
62433,83378487,970848,32.193,0.375,39.106742,-87.715756
62434,69027481,111291,26.652,0.043,38.842047,-88.321795
62436,58056728,0,22.416,0.,39.179888,-88.252503
62438,68505583,0,26.45,0.,39.321114,-88.869227
62439,365041502,3578271,140.943,1.382,38.744062,-87.639699
62440,99999602,0,38.61,0.,39.395491,-88.267884
62441,448837245,5083538,173.297,1.963,39.397611,-87.697605
62442,365090935,1213144,140.962,0.468,39.303946,-87.853807
62443,190115087,160820,73.404,0.062,38.954328,-88.627068
62444,75284260,0,29.067,0.,39.276541,-88.739282
62445,121829241,23784,47.039,0.009,39.169156,-88.321348
62446,155202016,271176,59.924,0.105,38.502963,-88.213308
62447,154902479,3687696,59.808,1.424,39.314691,-88.44836
62448,528393452,8854036,204.014,3.419,38.968356,-88.179181
62449,316655820,41527,122.262,0.016,39.006223,-87.914352
62450,394274256,4526101,152.23,1.748,38.713171,-88.089293
62451,161428862,2630791,62.328,1.016,38.971206,-87.611114
62452,52207650,55955,20.157,0.022,38.590061,-88.014703
62454,318696608,948753,123.049,0.366,38.999863,-87.756605
62458,147706698,392349,57.03,0.151,39.02478,-88.851563
62459,2827359,0,1.092,0.,38.930022,-88.027785
62460,119693039,1222676,46.214,0.472,38.601695,-87.727208
62461,103653940,95648,40.021,0.037,39.194169,-88.684349
62462,104276865,19679,40.262,0.008,39.236991,-88.460632
62463,120637096,0,46.578,0.,39.276648,-88.605375
62465,96122400,0,37.113,0.,39.34939,-88.640463
62466,367821591,210982,142.017,0.081,38.728411,-87.852631
62467,152637451,0,58.934,0.,39.131197,-88.435
62468,183138083,6601,70.71,0.003,39.276946,-88.270309
62469,60517070,54144,23.366,0.021,39.351236,-88.333827
62471,354575614,3901502,136.902,1.506,38.946204,-89.130138
62473,57242548,20094,22.101,0.008,39.021525,-88.567876
62474,93891679,34377,36.252,0.013,39.423611,-88.000675
62475,78337912,132284,30.246,0.051,38.889631,-88.04651
62476,194787499,228271,75.208,0.088,38.542112,-88.01656
62477,163860360,2001006,63.267,0.773,39.233553,-87.643438
62478,76431444,124369,29.51,0.048,39.179972,-87.743616
62479,136911560,43814,52.862,0.017,39.037041,-88.306897
62480,147412679,239420,56.916,0.092,38.997392,-87.999575
62481,93312189,0,36.028,0.,39.127234,-88.022015
62501,205318839,658424,79.274,0.254,39.941961,-88.805357
62510,198343211,26118,76.581,0.01,39.530665,-89.028916
62512,120520230,11015,46.533,0.004,40.143468,-89.210602
62513,180252105,0,69.596,0.,39.721984,-89.150811
62514,2889729,0,1.116,0.,39.762441,-89.050691
62515,164542544,18268,63.53,0.007,39.860416,-89.378281
62517,324586,31153,0.125,0.012,39.591653,-89.425262
62518,65978480,0,25.474,0.,40.054194,-89.191412
62519,3896442,0,1.504,0.,39.928796,-89.39532
62520,56586575,0,21.848,0.,39.818041,-89.455998
62521,173344688,10241602,66.929,3.954,39.81707,-88.926317
62522,65638692,651218,25.343,0.251,39.827583,-89.0478
62523,1241686,0,0.479,0.,39.844096,-88.952216
62526,159722240,665857,61.669,0.257,39.901605,-88.989407
62530,73254604,88959,28.284,0.034,39.560286,-89.675123
62531,156306980,573022,60.35,0.221,39.674378,-89.37756
62532,5424454,0,2.094,0.,39.763389,-88.989247
62533,125412707,158546,48.422,0.061,39.446936,-89.615992
62534,153264670,5562564,59.176,2.148,39.529684,-88.800594
62535,9621072,0,3.715,0.,39.924789,-88.968904
62536,17902960,161664,6.912,0.062,39.629013,-89.652261
62537,2411086,0,0.931,0.,39.85313,-89.094711
62538,87995969,0,33.975,0.,39.356412,-89.519915
62539,120567537,0,46.551,0.,39.86603,-89.251292
62540,5338804,545141,2.061,0.21,39.583957,-89.417493
62541,1063300,0,0.411,0.,39.965366,-89.355146
62543,53719940,0,20.741,0.,39.971397,-89.152231
62544,176977887,0,68.332,0.,39.706396,-88.967837
62545,71863790,558864,27.747,0.216,39.756717,-89.388304
62546,296540485,39876,114.495,0.015,39.431455,-89.445923
62547,108467592,9017,41.88,0.003,39.770482,-89.242253
62548,229866072,65286,88.752,0.025,39.981254,-89.283539
62549,20524061,31636,7.924,0.012,39.771029,-88.867155
62550,229679946,51727,88.68,0.02,39.617876,-88.989628
62551,69490780,150799,26.831,0.058,39.855435,-89.159066
62553,92589276,0,35.749,0.,39.266267,-89.107186
62554,47696882,958201,18.416,0.37,39.944482,-88.882274
62555,91878644,886116,35.475,0.342,39.46298,-89.210466
62556,55541881,19975,21.445,0.008,39.474974,-89.375213
62557,322733447,1301730,124.608,0.503,39.396869,-89.104534
62558,239226498,8353908,92.366,3.225,39.586712,-89.549853
62560,164689657,231950,63.587,0.09,39.29863,-89.602818
62561,68797180,779200,26.563,0.301,39.863895,-89.501913
62563,149136916,1252082,57.582,0.483,39.719259,-89.496252
62565,315128367,9055288,121.672,3.496,39.411777,-88.804095
62567,99838201,0,38.548,0.,39.645216,-89.189851
62568,326066527,5107952,125.895,1.972,39.56142,-89.288024
62570,679264,52853,0.262,0.02,39.588581,-89.448004
62571,176974946,12853,68.33,0.005,39.381008,-88.960225
62572,107886367,0,41.655,0.,39.360937,-89.701524
62573,114735576,0,44.3,0.,39.945409,-89.074133
62601,115970375,2192,44.776,0.001,39.749094,-90.039255
62610,881098,0,0.34,0.,39.558844,-90.434858
62611,191412737,3864032,73.905,1.492,39.884116,-90.398177
62612,233036775,36723,89.976,0.014,39.896048,-90.063158
62613,169380107,306518,65.398,0.118,39.997432,-89.665941
62615,131640570,0,50.827,0.,39.585061,-89.757381
62617,149780986,27334299,57.831,10.554,40.156822,-90.16989
62618,222162697,4995879,85.778,1.929,39.982647,-90.402002
62621,135739400,365513,52.409,0.141,39.72672,-90.52058
62622,4850698,0,1.873,0.,39.978193,-90.353454
62624,91127643,1083464,35.185,0.418,40.156569,-90.363732
62625,58502252,401155,22.588,0.155,39.910049,-89.687458
62626,444474348,1522557,171.613,0.588,39.282283,-89.883601
62627,231518881,5618202,89.39,2.169,40.059128,-90.111077
62628,97579375,0,37.676,0.,39.779465,-90.403203
62629,98354917,3628624,37.975,1.401,39.677477,-89.716922
62630,105475200,269026,40.724,0.104,39.254828,-90.090501
62631,35978852,84535,13.892,0.033,39.827417,-90.354199
62633,178458621,288548,68.903,0.111,40.22354,-89.870793
62634,145521337,59322,56.186,0.023,40.013776,-89.451557
62635,101445940,0,39.168,0.,40.296711,-89.471453
62638,175097376,422359,67.605,0.163,39.609301,-90.081236
62639,88085839,2698211,34.01,1.042,40.03767,-90.486012
62640,197677464,2440844,76.324,0.942,39.42826,-89.804994
62642,193339031,686205,74.649,0.265,40.093598,-89.724853
62643,88457595,0,34.154,0.,40.242994,-89.451703
62644,267283833,20621987,103.199,7.962,40.287943,-90.054538
62649,97639576,425058,37.699,0.164,39.357528,-90.070237
62650,528066172,2991524,203.887,1.155,39.734542,-90.223047
62655,146450142,837702,56.545,0.323,40.169931,-89.986537
62656,373603031,1890820,144.249,0.73,40.140745,-89.370598
62661,105511235,226425,40.738,0.087,39.668014,-89.826988
62663,2668023,0,1.03,0.,39.540679,-90.328997
62664,282469467,708771,109.062,0.274,40.212562,-89.724144
62665,112438689,7643702,43.413,2.951,39.816949,-90.529555
62666,78077583,128866,30.146,0.05,40.086111,-89.543875
62667,95659101,56087,36.934,0.022,39.487765,-89.992297
62668,166714057,181236,64.369,0.07,39.565945,-90.240299
62670,218108551,1807,84.212,0.001,39.742995,-89.891711
62671,124967325,0,48.25,0.,40.17288,-89.558457
62672,1898765,0,0.733,0.,39.398009,-89.804455
62673,81561544,987286,31.491,0.381,40.085543,-89.978691
62674,193079442,1317321,74.548,0.509,39.441118,-90.023313
62675,282882679,1104718,109.222,0.427,40.036029,-89.847921
62677,238224920,132843,91.979,0.051,39.852668,-89.879391
62681,448477261,1741249,173.158,0.672,40.136241,-90.542754
62682,107795303,107381,41.62,0.041,40.298725,-89.630971
62684,65070069,323782,25.124,0.125,39.909609,-89.586366
62685,218460889,1030991,84.348,0.398,39.139883,-90.002766
62688,121581712,0,46.943,0.,39.945973,-89.923096
62689,1591507,0,0.614,0.,39.53367,-89.761848
62690,130972136,114567,50.569,0.044,39.505967,-89.762767
62691,279752755,251116,108.013,0.097,39.958255,-90.210256
62692,227064672,91493,87.67,0.035,39.583553,-89.939164
62693,102125494,85645,39.431,0.033,39.958048,-89.516172
62694,403371508,1995335,155.743,0.77,39.62278,-90.477118
62695,383600,0,0.148,0.,39.627084,-90.223676
62701,985743,0,0.381,0.,39.800708,-89.648813
62702,39934548,102912,15.419,0.04,39.824137,-89.64194
62703,39806537,98610,15.369,0.038,39.762432,-89.629838
62704,31260107,37539,12.07,0.014,39.773498,-89.68384
62707,111185399,1591227,42.929,0.614,39.85496,-89.650458
62711,79374359,403696,30.647,0.156,39.765466,-89.729326
62712,55142659,12687676,21.291,4.899,39.753814,-89.579701
62801,353771517,4168037,136.592,1.609,38.512863,-89.141837
62803,149534435,12444,57.736,0.005,38.453336,-89.294973
62806,265003168,457409,102.318,0.177,38.382237,-88.076602
62807,114053743,197586,44.036,0.076,38.744774,-88.940675
62808,197390209,80475,76.213,0.031,38.30618,-89.188699
62809,30352579,77239,11.719,0.03,38.268695,-88.290352
62810,158641755,1067670,61.252,0.412,38.201276,-88.752318
62811,1569022,0,0.606,0.,38.383002,-87.905616
62812,247397716,3921962,95.521,1.514,37.997347,-88.916946
62814,183392638,666687,70.808,0.257,38.378397,-88.731915
62815,54162921,10719,20.912,0.004,38.458352,-87.96644
62816,89535406,17307803,34.57,6.683,38.189765,-88.922922
62817,180381574,441968,69.646,0.171,37.954474,-88.476107
62818,67321683,0,25.993,0.,38.383278,-87.965347
62819,2897017,82648,1.119,0.032,37.977311,-89.016586
62820,55000741,76526,21.236,0.03,38.242402,-88.237445
62821,455435267,7769699,175.845,3.,38.071022,-88.129673
62822,6967522,70631,2.69,0.027,37.977539,-89.056451
62823,209688068,164653,80.961,0.064,38.528539,-88.445589
62824,274360882,1448586,105.931,0.559,38.669458,-88.341676
62825,812955,2538,0.314,0.001,37.998887,-89.068659
62827,167677549,3667853,64.741,1.416,38.170656,-88.047709
62828,211646816,283623,81.717,0.11,38.194532,-88.601576
62829,4442685,2021,1.715,0.001,37.973543,-88.489492
62830,73570380,85182,28.406,0.033,38.443409,-88.967632
62831,104058549,125472,40.177,0.048,38.23495,-89.222731
62832,250743766,6901865,96.813,2.665,38.011822,-89.24891
62833,119708379,477089,46.22,0.184,38.361723,-88.164177
62835,188855074,132305,72.917,0.051,38.106048,-88.321638
62836,98487955,334257,38.026,0.129,38.094569,-88.805455
62837,422353229,1064639,163.072,0.411,38.360363,-88.352947
62838,221510818,163036,85.526,0.063,38.883771,-88.739995
62839,189923391,419278,73.33,0.162,38.665613,-88.50128
62841,254205,0,0.098,0.,37.859262,-89.000174
62842,113934303,24942,43.99,0.01,38.467672,-88.371044
62843,15571058,66010,6.012,0.025,38.38221,-88.199061
62844,114631057,999885,44.259,0.386,38.262729,-88.043467
62846,55074466,5561070,21.264,2.147,38.142517,-88.868153
62848,8480283,15823,3.274,0.006,38.434045,-89.166391
62849,292114363,420265,112.786,0.162,38.58494,-88.773698
62850,73420783,1049811,28.348,0.405,38.494727,-88.59482
62851,72413600,88449,27.959,0.034,38.427545,-88.659954
62852,255847,0,0.099,0.,38.350132,-87.866767
62853,69577184,94273,26.864,0.036,38.516107,-88.912193
62854,235258612,3262577,90.834,1.26,38.769938,-88.801043
62856,2409667,15849,0.93,0.006,37.956409,-88.838457
62858,399135475,794691,154.107,0.307,38.811813,-88.49295
62859,539247422,2209530,208.205,0.853,38.081197,-88.532697
62860,85818716,250651,33.135,0.097,38.041367,-88.731934
62861,1407531,542868,0.543,0.21,38.030335,-88.022988
62862,69652499,76990,26.893,0.03,38.219114,-88.299337
62863,387393041,9004768,149.573,3.477,38.415849,-87.85988
62864,375847237,1676123,145.115,0.647,38.330513,-88.902367
62865,141133561,2652613,54.492,1.024,37.97196,-89.080065
62867,86854122,3908227,33.535,1.509,37.912235,-88.098929
62868,261168553,326281,100.838,0.126,38.67771,-88.228125
62869,232645013,1690488,89.825,0.653,37.9566,-88.277773
62870,101172275,55907,39.063,0.022,38.635153,-89.053057
62871,132293882,282292,51.079,0.109,37.875359,-88.272861
